predicted_label|	stack|	buffer|	dependencies|	sentence
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT ramanu mIxi nagalu wiyyamani annAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT vAtini mUta kattAdu muggulo uMcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT iMkA caxuvuwunnAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT gopAlaM bAgA nIrasapadi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT eVvarikI kaMti kunuku AgadaM
SHIFT|	[0]|	[1, 2]|	[]|	ROOT aMxuke wUluwunnAru
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT paxakoVMdu xAtiMxi vAdu ika ayipoyiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT nenu powunnAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT mUtanu rojulu kaxiliMcakUdaxu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT vibUxi unnaxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT roju axi winAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT waggipowuMxi ani veVlYlipoyAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT gopAlaMku nIrasaM waggalexu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rojuku peVrigiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rojulu ayiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT roju mUta wISAru
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT kAnI rama nagalu kanipiMcalexu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT aMxarU laboxibomannAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT somulu xAsu poyAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT uraMwA cUSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT xAsu kanipiMcalexu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT illu KAlYI ceSAdu ani ceVppAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT somuluku mAta rAlexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT atu nagalu poyAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT itu gopAlaMku waggalexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT xAsu mosaM weVlisiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT somulu anumAnaM wIriMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ramaku BayaMgA uMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT nAyananu pilipiMciMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT yAxagiri somulunu samuxAyiMcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT civaraku oVppiMcAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT gopAlaMnu xavAKAnAlo cUpeVttAru
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rogaM muxiriMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT iMwaxAkA emi ceSAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT SarIraMlo balaM lekuMdA
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT nammakAlawo kolukokuMdA ani xavAKAnAlo wittAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT somulu eVMwo bawimAlAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT xavAKAnAlo maMxulu vAdAru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rojulaku nayaM ayiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT xIMwo somuluku mosaM weVlisivacciMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pawaMgilo nAku xukANaM uMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT meM eVxureVxurugA uMtAM
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rAjaliMguku xukANaM uMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT nAwo potIpadevAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT panilenivArini ceraxIsevAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT nAmIxa ixI nUriposevAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT xukANaMlo sarukulu maMcivi . ani aMxariwo anevAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT sarukulu koVnadAniki weVlivi kAvAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ammadAniki weVlivi kAvAli
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT xurASa paniki rAxu ani nenu rAjaliMguwo annAnu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT ayinA rAjaliMgu mAta vinalexu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAnurAnU nA kopaM peVrigiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT oVkasAri nenu mirapakAyalu koVnnAnu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT kAlaMlo koVnnAnu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMculu koVnnAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT eVMdina waravAwa xAcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT edAxi gaxilo uMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT edu paMtalu paMdalexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT paMta sarigA rAlexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT anukokuMdA Xara peVrigiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT bAgA peVrigiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT nenu koVnnaxAniki mUdiMwalu peVrigiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT nA paxisaMculu ammAnu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT lABaM gadiMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ixi nota pAkiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rAjaliMguku weVlisiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT weVlivigA saMpAxiMcAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT saruku koVni nilava uMcAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT edu ammAli ani anukunnAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT saMculu KarIxu ceSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT iMtiki ceraveSAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT uppu xAcAli sarEna jAgA kAvAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT gaxilo saMculu uMcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT wAlYaM veSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT neVlalu gadicAyi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT saMculu bAgA wadisipoyAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMculu pAdayinavi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT uppu karigipoyiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMculu wadisipoyAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rAjaliMgu laboxibomannAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT cesexi migiliMxi ammAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT saMcula pasupuni neVlalu uMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT neVlala Xara palikiMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT lABaM cekUriMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMwoRaM ayiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT viRayaM rAjaliMguku weVlisiMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT ullipAyalu murigipoyAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT cesexi ullipAyalu pAraveSAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT gaxi kadigiMcAdu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]|	[]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT ippudu oVkati pAdixi NULL
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT oVkati cUdixi NULL
SHIFT|	[0]|	[1, 2]|	[]|	ROOT gexeVlanu mepuwAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ayinA pAdi peVragalexu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT oVkasAri kudiwi peVdawAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT iMkosAri paccimewa peVdawAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ayinA pAlu peVragalexu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rAmuluku eM wocalexu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT eVMdugaddi maMci AhAraM kAxu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT axi kadupu niMduwuMxi kAnI aMxulo poRakaviluvalu levu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT xAnilo pAla xigubadi guNaMlexu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT pAlu peVragAlaMte pAdi paSuvula mewa mowAxulo uMdAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT mewalo rakAla poRakAlu uMdAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT Kanija NULL lavaNAlu uMdAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pAlu NULL xANA peVttAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT ixe PIdu NULL
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT xANAlo xinusulu bAgA uMdAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT xAnilo moVkkajoVnna uMdAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pawwiceVkka NULL nuvvuceVkka uMdAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT pappula poVdi wavudu uMdAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT goXuma wavudu uMdAli
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT PIdu eVlA wayAru ceyAli xANAnu koVlawalawo peVttAli
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT anni paSuvulaku oVkelAgA uMdakUdaxu
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT pAdi gexeVlaku oVka rakaMgA uMdAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT jabbu rAvaccu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT pakRavAwaM rAvaccu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT meVxadulo rakwanAlYAlu citluwAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT cUpu masakabAruwuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT rAmulu wulasini wIsukuni iMtiki vaccAdu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ippudu rAmuluku viRayAlu weVliSAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT wulasiki weVliSAyi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT maMxulu vAdiwe rakwapotu axupulo uMtuMxi ani weVlusukunnAru
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT oVkasAri rakwapotu parIkRa ceyiMcukovAli
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT elYlu xAtAka parIkRalu ceyiMcukovAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT baruvu peVragakuMdA cUsukovAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT maMxulu mAnakUdaxu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT wiMdilo jAgrawwalu pAtiMcAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT paMta bAgA uMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT paSuvulu NULL kolYlu cAlA unnAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT peVlYli ayiMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT puruduku vacciMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rojU bayata wiragAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT gAli wIsukovAli
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT aMxuke SAraxa gAliki wiruguwunnaxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT alA wiragadaMlo kodini cUsiMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT guddu kUcuni
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rojulu alAge uMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kodi levadaM lexu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT mewaku povadaM lexu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT roju guddu pilla vacciMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT alA gudlu pagilAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT pillalu bayataki vaccAyi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT kodi vAtini reVkkala xAciMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT vAtini vaxali
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT pAkalo Avu cUdiwo uMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT kadupu peVrigiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT roju Avu IniMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT xUda kiMxa padi leciMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT poVxugu pAlu wAgiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT Avu xUdanu nAkuwoMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ixaMwA cUsiMxi SAraxa
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT AmeVku saMxehaM kaligiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kodi guddu peVduwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT wedA eVMxuku NULL
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT nannu mA amma kannaxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT nenu nA pillanu kanAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMgawulu weVlusukovAli
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT eVvarini adagAli ani anukuMxi SAraxa
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT wananu cUse dAktarunu adagAli ani anukoVMxi SAraxa
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT roju dAktaru vacciMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT SAraxa adigiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT dAktaru vivarAlu ceVppiMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT nuvvu wine AhAraM nI kadupulo biddaku aMxuwuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT guddulo AhAraM nilava uMtuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT pilla AhAraM wIsukuMtuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT waravAwa bayata paduwuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT kadupuloni xUdaku AhAraM Avu aMxuwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rakwaMwo ixi aMxuwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT Upiri ilAge aMxuwuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT xUda eVxigAka bayata paduwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT manaM alAge kaMtAM
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT bidda walli kadupulo peVruguwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT neVlalu kadupulo uMtuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT neVlalu niMdesariki avayavAlu eVxuguwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT piMdaM ummanIru uMtuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ummanIru piMdAniki xeVbba wagalanivvaxu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT jAgrawwagA piMdAnni kApAduwuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT wallini piMdAnni NULL kalipexe wAdu NULL
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT wAdu lopali piMdAniki annI ceruswuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT mAya bidda puttinapudu bayataku vaswuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT neVlalaku piMdaM velaMwa uMtuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT baruvu grAmulu uMtuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT avayavAlu koVMceVM wayAravuwAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT rakwanAlYAlu kanabadawAyi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT kadupulo bidda uMxani ippudu anipiswuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT walli AhAraM winAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT pAlu wAgAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT bidda kadupulo wiruguwU
SHIFT|	[0, 1]|	[2]|	[]|	ROOT neVla vaswuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT baruvu grAmulu uMtuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT kAlYlawo waMwU
SHIFT|	[0, 1]|	[2]|	[]|	ROOT curukugA wiruguwU
SHIFT|	[0, 1]|	[2]|	[]|	ROOT neVla vaswuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT bidda iMkA peVruguwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kilo baruvu uMtuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT kadupulo wiruguwU
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT kAlaM wala muMxu uMcuwuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT bidda unna saMcini saMci aMtAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT saMcilone ummanIru uMtuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT neVlalu niMduwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT saMci godalu kaxuluwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ponu godalu noVkkukuMtAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT walliki noVppulu moVxalavuwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT ilA gaMtalu uMtAyi
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT bidda oVwwidi ceyadaMwo ummasaMci ciwiki
SHIFT|	[0, 1]|	[2]|	[]|	ROOT walupulu wIsinattu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT noVppulu eVkkuva avuwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT bidda bayata paduwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT muMxu wala vaswuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT dAktaramma walanu aMxukuMtuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT neVmmaxigA wIswuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT veVMtane wAdu koswuMxi poVttamIxa macca miguluwuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ipudu biddaku gAli kAvAli
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT bidda moVxatisArigA Upiri wIsukuMtuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT appudappudu biddaku Upiri aMxaxu
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT appudu dAktaru wala kiMxaku veswuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT kAlYlanu pattukoVni vIpu waduwuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT oVkkosAri wala muMxu rAxu
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT cewulu NULL woVdalu muMxu vaswAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT appudu ApareRan ceyAli
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT alA cesi biddanu bayataku wIyAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT oVkkosAri kavalalu pudawAru
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT guddu cIliwe kavalalu oVke uMtAru
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT vidigA piMdaM ayiwe polikalawo pudawAru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kanuka BayaM lexu
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT walliki NULL pillaku bAXa wappaxu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT puttagAne pApa eduswuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT gaxilo veVluwuru waggiMcAli
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT puttagAne walli poVttamIxa uMcAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT vedinIlYlawo kadagAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT wuMduwo wudavAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT walliki xaggaragA AniMcAli
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT bidda iMwaxAka guMdeV cappudu viniMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT neVlalu viniMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT aMxuke xaggaragA uMcAli
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT moVxata walliki murrupAlu vaswAyi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rogAlu rAkuMdA kApadawAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT roVmmu pattAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT SAraxa aMwA viMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMgawulu weVlusukuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAmulu kUwuru rama caxuvukuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT elYlu niMdAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT kUwuriki ceyAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT rAmulu AlociMcAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT koVdukula veVwikAdu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rAGavuluku eVvaru leru
SHIFT|	[0, 1]|	[2]|	[]|	ROOT boleVdaMwa saMpAxiMcAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT poVlaM uMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT mAma cewilo peVrigAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT caxuvu abbiMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT viRayaM nAyanawo aMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kAni saMpaxa uMdAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT aMtAdu rAmulu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT caxuvu uMdAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT caxuvu weVlivini peVMcuwuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT caxuvu erakaMgA AxukuMtuMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT sare aMxi rama
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT nenu paMxeVM peVdawAnu
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7, 8, 9]|	[]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT eVMxuku aMte ixxarikI rama manasu NULL
